 YYYY,  MM,  DD, YYYYMMDD, WODC_Format , DOY ,  Hour ,  Total_Ozone ,  Wavelength  ,  Kind_of_Obs.
 1975,  12,  04, 19751204, 2400354   ,339  ,  0    ,    354       ,     AD       ,  Direct_Sun  
 1975,  12,  05, 19751205, 2700359   ,340  ,  3    ,    359       ,     AD       ,  Direct_Sun  
 1975,  12,  06, 19751206, 2400353   ,341  ,  0    ,    353       ,     AD       ,  Direct_Sun  
 1975,  12,  07, 19751207, 2700354   ,342  ,  3    ,    354       ,     AD       ,  Direct_Sun  
 1975,  12,  08, 19751208, 2700325   ,343  ,  3    ,    325       ,     AD       ,  Direct_Sun  
 1975,  12,  09, 19751209, 2400336   ,344  ,  0    ,    336       ,     AD       ,  Direct_Sun  
 1975,  12,  10, 19751210, 2700336   ,345  ,  3    ,    336       ,     AD       ,  Direct_Sun  
 1975,  12,  11, 19751211, 2700326   ,346  ,  3    ,    326       ,     AD       ,  Direct_Sun  
 1975,  12,  12, 19751212, 2400356   ,347  ,  0    ,    356       ,     AD       ,  Direct_Sun  
 1975,  12,  13, 19751213, 2800343   ,348  ,  4    ,    343       ,     AD       ,  Direct_Sun  
 1975,  12,  14, 19751214, 2400346   ,349  ,  0    ,    346       ,     AD       ,  Direct_Sun  
 1975,  12,  15, 19751215, 2400359   ,350  ,  0    ,    359       ,     AD       ,  Direct_Sun  
 1975,  12,  16, 19751216, 2300359   ,350  , 23    ,    359       ,     AD       ,  Direct_Sun  
 1975,  12,  17, 19751217, 2400359   ,352  ,  0    ,    359       ,     AD       ,  Direct_Sun  
 1975,  12,  18, 19751218, 2800336   ,353  ,  4    ,    336       ,     AD       ,  Direct_Sun  
 1975,  12,  19, 19751219, 2400347   ,354  ,  0    ,    347       ,     AD       ,  Direct_Sun  
 1975,  12,  20, 19751220, 2200348   ,354  , 22    ,    348       ,     AD       ,  Direct_Sun  
 1975,  12,  21, 19751221, 2200347   ,355  , 22    ,    347       ,     AD       ,  Direct_Sun  
 1975,  12,  22, 19751222, 2600329   ,357  ,  2    ,    329       ,     AD       ,  Direct_Sun  
 1975,  12,  23, 19751223, 2533315   ,358  ,  1    ,    315       ,     CC       ,  Zenith_Cloud
 1975,  12,  24, 19751224, 2635310   ,359  ,  2    ,    310       ,     CC       ,  Zenith_Cloud
 1975,  12,  25, 19751225, 2400308   ,360  ,  0    ,    308       ,     AD       ,  Direct_Sun  
 1975,  12,  26, 19751226, 2400328   ,361  ,  0    ,    328       ,     AD       ,  Direct_Sun  
 1975,  12,  27, 19751227, 2200326   ,361  , 22    ,    326       ,     AD       ,  Direct_Sun  
 1975,  12,  28, 19751228, 2434325   ,363  ,  0    ,    325       ,     CC       ,  Zenith_Cloud
 1975,  12,  29, 19751229, 2500323   ,364  ,  1    ,    323       ,     AD       ,  Direct_Sun  
 1975,  12,  30, 19751230, 2500330   ,365  ,  1    ,    330       ,     AD       ,  Direct_Sun  
 1975,  12,  31, 19751231, 2200336   ,365  , 22    ,    336       ,     AD       ,  Direct_Sun  
 1976,  01,  01, 19760101, 2700328   ,  2  ,  3    ,    328       ,     AD       ,  Direct_Sun  
 1976,  01,  02, 19760102, 2400322   ,  3  ,  0    ,    322       ,     AD       ,  Direct_Sun  
 1976,  01,  03, 19760103, 2236323   ,  3  , 22    ,    323       ,     CC       ,  Zenith_Cloud
 1976,  01,  04, 19760104, 2400319   ,  5  ,  0    ,    319       ,     AD       ,  Direct_Sun  
 1976,  01,  05, 19760105, 2236327   ,  5  , 22    ,    327       ,     CC       ,  Zenith_Cloud
 1976,  01,  06, 19760106, 2434315   ,  7  ,  0    ,    315       ,     CC       ,  Zenith_Cloud
 1976,  01,  07, 19760107, 2400309   ,  8  ,  0    ,    309       ,     AD       ,  Direct_Sun  
 1976,  01,  08, 19760108, 2200313   ,  8  , 22    ,    313       ,     AD       ,  Direct_Sun  
 1976,  01,  09, 19760109, 2400310   , 10  ,  0    ,    310       ,     AD       ,  Direct_Sun  
 1976,  01,  10, 19760110, 2400327   , 11  ,  0    ,    327       ,     AD       ,  Direct_Sun  
 1976,  01,  11, 19760111, 2400316   , 12  ,  0    ,    316       ,     AD       ,  Direct_Sun  
 1976,  01,  12, 19760112, 2400298   , 13  ,  0    ,    298       ,     AD       ,  Direct_Sun  
 1976,  01,  13, 19760113, 2600305   , 14  ,  2    ,    305       ,     AD       ,  Direct_Sun  
 1976,  01,  14, 19760114, 2402324   , 15  ,  0    ,    324       ,     AD       ,  Zenith_Blue 
 1976,  01,  15, 19760115, 2400297   , 16  ,  0    ,    297       ,     AD       ,  Direct_Sun  
 1976,  01,  17, 19760117, 2400302   , 18  ,  0    ,    302       ,     AD       ,  Direct_Sun  
 1976,  01,  19, 19760119, 2400299   , 20  ,  0    ,    299       ,     AD       ,  Direct_Sun  
 1976,  01,  20, 19760120, 2500295   , 21  ,  1    ,    295       ,     AD       ,  Direct_Sun  
 1976,  01,  21, 19760121, 2236286   , 21  , 22    ,    286       ,     CC       ,  Zenith_Cloud
 1976,  01,  22, 19760122, 2400284   , 23  ,  0    ,    284       ,     AD       ,  Direct_Sun  
 1976,  01,  23, 19760123, 2435293   , 24  ,  0    ,    293       ,     CC       ,  Zenith_Cloud
 1976,  01,  24, 19760124, 2400293   , 25  ,  0    ,    293       ,     AD       ,  Direct_Sun  
 1976,  01,  25, 19760125, 2420300   , 26  ,  0    ,    300       ,     CD       ,  Direct_Sun  
 1976,  01,  26, 19760126, 2720301   , 27  ,  3    ,    301       ,     CD       ,  Direct_Sun  
 1976,  01,  27, 19760127, 2420294   , 28  ,  0    ,    294       ,     CD       ,  Direct_Sun  
 1976,  01,  29, 19760129, 2220273   , 29  , 22    ,    273       ,     CD       ,  Direct_Sun  
 1976,  01,  30, 19760130, 2420287   , 31  ,  0    ,    287       ,     CD       ,  Direct_Sun  
 1976,  01,  31, 19760131, 2237290   , 31  , 22    ,    290       ,     CC       ,  Fog         
 1976,  02,  01, 19760201, 2202282   , 32  , 22    ,    282       ,     AD       ,  Zenith_Blue 
 1976,  02,  02, 19760202, 2720284   , 34  ,  3    ,    284       ,     CD       ,  Direct_Sun  
 1976,  02,  03, 19760203, 2220283   , 34  , 22    ,    283       ,     CD       ,  Direct_Sun  
 1976,  02,  04, 19760204, 2420286   , 36  ,  0    ,    286       ,     CD       ,  Direct_Sun  
 1976,  02,  05, 19760205, 2460290   , 37  ,  0    ,    290       ,     CDFI     ,  Direct_Sun  
 1976,  02,  06, 19760206, 2235290   , 37  , 22    ,    290       ,     CC       ,  Zenith_Cloud
 1976,  02,  07, 19760207, 2435288   , 39  ,  0    ,    288       ,     CC       ,  Zenith_Cloud
 1976,  02,  08, 19760208, 2460296   , 40  ,  0    ,    296       ,     CDFI     ,  Direct_Sun  
 1976,  02,  10, 19760210, 2236281   , 41  , 22    ,    281       ,     CC       ,  Zenith_Cloud
 1976,  02,  12, 19760212, 2235282   , 43  , 22    ,    282       ,     CC       ,  Zenith_Cloud
 1976,  02,  13, 19760213, 2460296   , 45  ,  0    ,    296       ,     CDFI     ,  Direct_Sun  
 1976,  02,  14, 19760214, 2460298   , 46  ,  0    ,    298       ,     CDFI     ,  Direct_Sun  
 1976,  02,  15, 19760215, 2460292   , 47  ,  0    ,    292       ,     CDFI     ,  Direct_Sun  
 1976,  02,  16, 19760216, 2760287   , 48  ,  3    ,    287       ,     CDFI     ,  Direct_Sun  
 1976,  02,  17, 19760217, 2360287   , 48  , 23    ,    287       ,     CDFI     ,  Direct_Sun  
 1976,  02,  19, 19760219, 2260281   , 50  , 22    ,    281       ,     CDFI     ,  Direct_Sun  
 1976,  02,  20, 19760220, 2760283   , 52  ,  3    ,    283       ,     CDFI     ,  Direct_Sun  
 1976,  02,  21, 19760221, 2460281   , 53  ,  0    ,    281       ,     CDFI     ,  Direct_Sun  
 1976,  02,  22, 19760222, 2260275   , 53  , 22    ,    275       ,     CDFI     ,  Direct_Sun  
 1976,  02,  23, 19760223, 2660278   , 55  ,  2    ,    278       ,     CDFI     ,  Direct_Sun  
 1976,  02,  24, 19760224, 2460266   , 56  ,  0    ,    266       ,     CDFI     ,  Direct_Sun  
 1976,  02,  25, 19760225, 2260270   , 56  , 22    ,    270       ,     CDFI     ,  Direct_Sun  
 1976,  04,  14, 19760414, 2261252   ,105  , 22    ,    252       ,     CDFI     ,  Direct_Moon 
 1976,  04,  16, 19760416, 2261255   ,107  , 22    ,    255       ,     CDFI     ,  Direct_Moon 
 1976,  04,  17, 19760417, 2461267   ,109  ,  0    ,    267       ,     CDFI     ,  Direct_Moon 
 1976,  04,  18, 19760418, 2361287   ,109  , 23    ,    287       ,     CDFI     ,  Direct_Moon 
 1976,  04,  19, 19760419, 2461279   ,111  ,  0    ,    279       ,     CDFI     ,  Direct_Moon 
 1976,  04,  20, 19760420, 2261298   ,111  , 22    ,    298       ,     CDFI     ,  Direct_Moon 
 1976,  05,  15, 19760515, 2661241   ,137  ,  2    ,    241       ,     CDFI     ,  Direct_Moon 
 1976,  05,  17, 19760517, 2261260   ,138  , 22    ,    260       ,     CDFI     ,  Direct_Moon 
 1976,  05,  18, 19760518, 2361274   ,139  , 23    ,    274       ,     CDFI     ,  Direct_Moon 
 1976,  06,  07, 19760607, 2461260   ,160  ,  0    ,    260       ,     CDFI     ,  Direct_Moon 
 1976,  06,  08, 19760608, 2261309   ,160  , 22    ,    309       ,     CDFI     ,  Direct_Moon 
 1976,  06,  12, 19760612, 2261282   ,164  , 22    ,    282       ,     CDFI     ,  Direct_Moon 
 1976,  06,  13, 19760613, 2241266   ,165  , 22    ,    266       ,     ADFI     ,  Direct_Moon 
 1976,  06,  14, 19760614, 2341276   ,166  , 23    ,    276       ,     ADFI     ,  Direct_Moon 
 1976,  07,  06, 19760706, 2461248   ,189  ,  0    ,    248       ,     CDFI     ,  Direct_Moon 
 1976,  07,  07, 19760707, 2261270   ,189  , 22    ,    270       ,     CDFI     ,  Direct_Moon 
 1976,  07,  08, 19760708, 2761271   ,191  ,  3    ,    271       ,     CDFI     ,  Direct_Moon 
 1976,  07,  09, 19760709, 2361282   ,191  , 23    ,    282       ,     CDFI     ,  Direct_Moon 
 1976,  07,  10, 19760710, 2461283   ,193  ,  0    ,    283       ,     CDFI     ,  Direct_Moon 
 1976,  07,  11, 19760711, 2461277   ,194  ,  0    ,    277       ,     CDFI     ,  Direct_Moon 
 1976,  08,  02, 19760802, 2461313   ,216  ,  0    ,    313       ,     CDFI     ,  Direct_Moon 
 1976,  08,  03, 19760803, 2461277   ,217  ,  0    ,    277       ,     CDFI     ,  Direct_Moon 
 1976,  08,  05, 19760805, 2661274   ,219  ,  2    ,    274       ,     CDFI     ,  Direct_Moon 
 1976,  08,  06, 19760806, 2761285   ,220  ,  3    ,    285       ,     CDFI     ,  Direct_Moon 
 1976,  08,  07, 19760807, 2861281   ,221  ,  4    ,    281       ,     CDFI     ,  Direct_Moon 
 1976,  08,  08, 19760808, 2461298   ,222  ,  0    ,    298       ,     CDFI     ,  Direct_Moon 
 1976,  08,  09, 19760809, 2261303   ,222  , 22    ,    303       ,     CDFI     ,  Direct_Moon 
 1976,  10,  15, 19761015, 2260295   ,289  , 22    ,    295       ,     CDFI     ,  Direct_Sun  
 1976,  10,  16, 19761016, 2660301   ,291  ,  2    ,    301       ,     CDFI     ,  Direct_Sun  
 1976,  10,  22, 19761022, 2260267   ,296  , 22    ,    267       ,     CDFI     ,  Direct_Sun  
 1976,  10,  23, 19761023, 2460297   ,298  ,  0    ,    297       ,     CDFI     ,  Direct_Sun  
 1976,  10,  26, 19761026, 2435256   ,301  ,  0    ,    256       ,     CC       ,  Zenith_Cloud
 1976,  10,  27, 19761027, 2260295   ,301  , 22    ,    295       ,     CDFI     ,  Direct_Sun  
 1976,  10,  28, 19761028, 2260302   ,302  , 22    ,    302       ,     CDFI     ,  Direct_Sun  
 1976,  10,  29, 19761029, 2233283   ,303  , 22    ,    283       ,     CC       ,  Zenith_Cloud
 1976,  10,  30, 19761030, 2232272   ,304  , 22    ,    272       ,     CC       ,  Zenith_Blue 
 1976,  11,  01, 19761101, 2433273   ,307  ,  0    ,    273       ,     CC       ,  Zenith_Cloud
 1976,  11,  02, 19761102, 2435284   ,308  ,  0    ,    284       ,     CC       ,  Zenith_Cloud
 1976,  11,  03, 19761103, 2202286   ,308  , 22    ,    286       ,     AD       ,  Zenith_Blue 
 1976,  11,  04, 19761104, 2233267   ,309  , 22    ,    267       ,     CC       ,  Zenith_Cloud
 1976,  11,  05, 19761105, 2420284   ,311  ,  0    ,    284       ,     CD       ,  Direct_Sun  
 1976,  11,  06, 19761106, 2433292   ,312  ,  0    ,    292       ,     CC       ,  Zenith_Cloud
 1976,  11,  07, 19761107, 2420321   ,313  ,  0    ,    321       ,     CD       ,  Direct_Sun  
 1976,  11,  09, 19761109, 2420341   ,315  ,  0    ,    341       ,     CD       ,  Direct_Sun  
 1976,  11,  14, 19761114, 2234356   ,319  , 22    ,    356       ,     CC       ,  Zenith_Cloud
 1976,  11,  15, 19761115, 2434347   ,321  ,  0    ,    347       ,     CC       ,  Zenith_Cloud
 1976,  11,  16, 19761116, 2400356   ,322  ,  0    ,    356       ,     AD       ,  Direct_Sun  
 1976,  11,  17, 19761117, 2220383   ,322  , 22    ,    383       ,     CD       ,  Direct_Sun  
 1976,  11,  18, 19761118, 2600377   ,324  ,  2    ,    377       ,     AD       ,  Direct_Sun  
 1976,  11,  19, 19761119, 2600396   ,325  ,  2    ,    396       ,     AD       ,  Direct_Sun  
 1976,  11,  20, 19761120, 2400373   ,326  ,  0    ,    373       ,     AD       ,  Direct_Sun  
 1976,  11,  21, 19761121, 2200381   ,326  , 22    ,    381       ,     AD       ,  Direct_Sun  
 1976,  11,  22, 19761122, 2220388   ,327  , 22    ,    388       ,     CD       ,  Direct_Sun  
 1976,  11,  23, 19761123, 2200383   ,328  , 22    ,    383       ,     AD       ,  Direct_Sun  
 1976,  11,  24, 19761124, 2200388   ,329  , 22    ,    388       ,     AD       ,  Direct_Sun  
 1976,  11,  25, 19761125, 2400373   ,331  ,  0    ,    373       ,     AD       ,  Direct_Sun  
 1976,  11,  26, 19761126, 2800365   ,332  ,  4    ,    365       ,     AD       ,  Direct_Sun  
 1976,  11,  27, 19761127, 2400352   ,333  ,  0    ,    352       ,     AD       ,  Direct_Sun  
 1976,  11,  28, 19761128, 2600349   ,334  ,  2    ,    349       ,     AD       ,  Direct_Sun  
 1976,  11,  29, 19761129, 2400373   ,335  ,  0    ,    373       ,     AD       ,  Direct_Sun  
 1976,  11,  30, 19761130, 2200381   ,335  , 22    ,    381       ,     AD       ,  Direct_Sun  
 1976,  12,  01, 19761201, 3200367   ,337  ,  8    ,    367       ,     AD       ,  Direct_Sun  
 1976,  12,  02, 19761202, 2300355   ,337  , 23    ,    355       ,     AD       ,  Direct_Sun  
 1976,  12,  03, 19761203, 2436353   ,339  ,  0    ,    353       ,     CC       ,  Zenith_Cloud
 1976,  12,  04, 19761204, 2436348   ,340  ,  0    ,    348       ,     CC       ,  Zenith_Cloud
 1976,  12,  05, 19761205, 2800363   ,341  ,  4    ,    363       ,     AD       ,  Direct_Sun  
 1976,  12,  06, 19761206, 2200358   ,341  , 22    ,    358       ,     AD       ,  Direct_Sun  
 1976,  12,  07, 19761207, 2236342   ,342  , 22    ,    342       ,     CC       ,  Zenith_Cloud
 1976,  12,  08, 19761208, 2500343   ,344  ,  1    ,    343       ,     AD       ,  Direct_Sun  
 1976,  12,  09, 19761209, 2400337   ,345  ,  0    ,    337       ,     AD       ,  Direct_Sun  
 1976,  12,  10, 19761210, 2200328   ,345  , 22    ,    328       ,     AD       ,  Direct_Sun  
 1976,  12,  11, 19761211, 2400327   ,347  ,  0    ,    327       ,     AD       ,  Direct_Sun  
 1976,  12,  12, 19761212, 2436321   ,348  ,  0    ,    321       ,     CC       ,  Zenith_Cloud
 1976,  12,  13, 19761213, 2200336   ,348  , 22    ,    336       ,     AD       ,  Direct_Sun  
 1976,  12,  14, 19761214, 2400324   ,350  ,  0    ,    324       ,     AD       ,  Direct_Sun  
 1976,  12,  15, 19761215, 2500314   ,351  ,  1    ,    314       ,     AD       ,  Direct_Sun  
 1976,  12,  16, 19761216, 2200310   ,351  , 22    ,    310       ,     AD       ,  Direct_Sun  
 1976,  12,  17, 19761217, 2200311   ,352  , 22    ,    311       ,     AD       ,  Direct_Sun  
 1976,  12,  18, 19761218, 2636308   ,354  ,  2    ,    308       ,     CC       ,  Zenith_Cloud
 1976,  12,  19, 19761219, 2436319   ,355  ,  0    ,    319       ,     CC       ,  Zenith_Cloud
 1976,  12,  20, 19761220, 2200331   ,355  , 22    ,    331       ,     AD       ,  Direct_Sun  
 1976,  12,  21, 19761221, 2400340   ,357  ,  0    ,    340       ,     AD       ,  Direct_Sun  
 1976,  12,  22, 19761222, 2400343   ,358  ,  0    ,    343       ,     AD       ,  Direct_Sun  
 1976,  12,  23, 19761223, 2400340   ,359  ,  0    ,    340       ,     AD       ,  Direct_Sun  
 1976,  12,  25, 19761225, 2300332   ,360  , 23    ,    332       ,     AD       ,  Direct_Sun  
 1976,  12,  26, 19761226, 2400326   ,362  ,  0    ,    326       ,     AD       ,  Direct_Sun  
 1976,  12,  27, 19761227, 2400327   ,363  ,  0    ,    327       ,     AD       ,  Direct_Sun  
 1976,  12,  28, 19761228, 2400315   ,364  ,  0    ,    315       ,     AD       ,  Direct_Sun  
 1976,  12,  29, 19761229, 2200321   ,364  , 22    ,    321       ,     AD       ,  Direct_Sun  
 1976,  12,  30, 19761230, 2836319   ,366  ,  4    ,    319       ,     CC       ,  Zenith_Cloud
 1976,  12,  31, 19761231, 2236318   ,366  , 22    ,    318       ,     CC       ,  Zenith_Cloud
 1977,  01,  01, 19770101, 2400311   ,  2  ,  0    ,    311       ,     AD       ,  Direct_Sun  
 1977,  01,  02, 19770102, 2400312   ,  3  ,  0    ,    312       ,     AD       ,  Direct_Sun  
 1977,  01,  03, 19770103, 2800320   ,  4  ,  4    ,    320       ,     AD       ,  Direct_Sun  
 1977,  01,  04, 19770104, 2800311   ,  5  ,  4    ,    311       ,     AD       ,  Direct_Sun  
 1977,  01,  05, 19770105, 2200310   ,  5  , 22    ,    310       ,     AD       ,  Direct_Sun  
 1977,  01,  06, 19770106, 2400301   ,  7  ,  0    ,    301       ,     AD       ,  Direct_Sun  
 1977,  01,  07, 19770107, 2400290   ,  8  ,  0    ,    290       ,     AD       ,  Direct_Sun  
 1977,  01,  08, 19770108, 2400287   ,  9  ,  0    ,    287       ,     AD       ,  Direct_Sun  
 1977,  01,  09, 19770109, 2400304   , 10  ,  0    ,    304       ,     AD       ,  Direct_Sun  
 1977,  01,  10, 19770110, 2300295   , 10  , 23    ,    295       ,     AD       ,  Direct_Sun  
 1977,  01,  11, 19770111, 2300292   , 11  , 23    ,    292       ,     AD       ,  Direct_Sun  
 1977,  01,  19, 19770119, 2200269   , 19  , 22    ,    269       ,     AD       ,  Direct_Sun  
 1977,  01,  20, 19770120, 2300283   , 20  , 23    ,    283       ,     AD       ,  Direct_Sun  
 1977,  01,  21, 19770121, 2200296   , 21  , 22    ,    296       ,     AD       ,  Direct_Sun  
 1977,  01,  22, 19770122, 2435304   , 23  ,  0    ,    304       ,     CC       ,  Zenith_Cloud
 1977,  01,  23, 19770123, 2235298   , 23  , 22    ,    298       ,     CC       ,  Zenith_Cloud
 1977,  01,  24, 19770124, 2800298   , 25  ,  4    ,    298       ,     AD       ,  Direct_Sun  
 1977,  01,  25, 19770125, 2800294   , 26  ,  4    ,    294       ,     AD       ,  Direct_Sun  
 1977,  01,  26, 19770126, 2700292   , 27  ,  3    ,    292       ,     AD       ,  Direct_Sun  
 1977,  01,  27, 19770127, 2136289   , 27  , 21    ,    289       ,     CC       ,  Zenith_Cloud
 1977,  01,  28, 19770128, 2300289   , 28  , 23    ,    289       ,     AD       ,  Direct_Sun  
 1977,  01,  29, 19770129, 2400292   , 30  ,  0    ,    292       ,     AD       ,  Direct_Sun  
 1977,  01,  30, 19770130, 2600289   , 31  ,  2    ,    289       ,     AD       ,  Direct_Sun  
 1977,  01,  31, 19770131, 2300286   , 31  , 23    ,    286       ,     AD       ,  Direct_Sun  
 1977,  02,  01, 19770201, 2200286   , 32  , 22    ,    286       ,     AD       ,  Direct_Sun  
 1977,  02,  02, 19770202, 2432272   , 34  ,  0    ,    272       ,     CC       ,  Zenith_Blue 
 1977,  02,  03, 19770203, 2200260   , 34  , 22    ,    260       ,     AD       ,  Direct_Sun  
 1977,  02,  04, 19770204, 2300265   , 35  , 23    ,    265       ,     AD       ,  Direct_Sun  
 1977,  02,  06, 19770206, 2800265   , 38  ,  4    ,    265       ,     AD       ,  Direct_Sun  
 1977,  02,  07, 19770207, 2400266   , 39  ,  0    ,    266       ,     AD       ,  Direct_Sun  
 1977,  02,  08, 19770208, 2400266   , 40  ,  0    ,    266       ,     AD       ,  Direct_Sun  
 1977,  02,  09, 19770209, 2300274   , 40  , 23    ,    274       ,     AD       ,  Direct_Sun  
 1977,  02,  10, 19770210, 2600274   , 42  ,  2    ,    274       ,     AD       ,  Direct_Sun  
 1977,  02,  11, 19770211, 2200277   , 42  , 22    ,    277       ,     AD       ,  Direct_Sun  
 1977,  02,  13, 19770213, 2700269   , 45  ,  3    ,    269       ,     AD       ,  Direct_Sun  
 1977,  02,  14, 19770214, 2300275   , 45  , 23    ,    275       ,     AD       ,  Direct_Sun  
 1977,  02,  15, 19770215, 2200276   , 46  , 22    ,    276       ,     AD       ,  Direct_Sun  
 1977,  02,  18, 19770218, 2260291   , 49  , 22    ,    291       ,     CDFI     ,  Direct_Sun  
 1977,  02,  21, 19770221, 2160281   , 52  , 21    ,    281       ,     CDFI     ,  Direct_Sun  
 1977,  02,  22, 19770222, 2460279   , 54  ,  0    ,    279       ,     CDFI     ,  Direct_Sun  
 1977,  02,  23, 19770223, 2460271   , 55  ,  0    ,    271       ,     CDFI     ,  Direct_Sun  
 1977,  02,  24, 19770224, 2260282   , 55  , 22    ,    282       ,     CDFI     ,  Direct_Sun  
 1977,  02,  25, 19770225, 2260282   , 56  , 22    ,    282       ,     CDFI     ,  Direct_Sun  
 1977,  02,  27, 19770227, 2360278   , 58  , 23    ,    278       ,     CDFI     ,  Direct_Sun  
 1977,  02,  28, 19770228, 2260257   , 59  , 22    ,    257       ,     CDFI     ,  Direct_Sun  
 1977,  03,  07, 19770307, 2460258   , 67  ,  0    ,    258       ,     CDFI     ,  Direct_Sun  
 1977,  03,  08, 19770308, 2660251   , 68  ,  2    ,    251       ,     CDFI     ,  Direct_Sun  
 1977,  05,  01, 19770501, 3261299   ,122  ,  8    ,    299       ,     CDFI     ,  Direct_Moon 
 1977,  05,  03, 19770503, 3561276   ,124  , 11    ,    276       ,     CDFI     ,  Direct_Moon 
 1977,  05,  04, 19770504, 3461282   ,125  , 10    ,    282       ,     CDFI     ,  Direct_Moon 
 1977,  05,  06, 19770506, 1261263   ,126  , 12    ,    263       ,     CDFI     ,  Direct_Moon 
 1977,  05,  07, 19770507, 2661266   ,128  ,  2    ,    266       ,     CDFI     ,  Direct_Moon 
 1977,  05,  08, 19770508, 2361253   ,128  , 23    ,    253       ,     CDFI     ,  Direct_Moon 
 1977,  05,  29, 19770529, 2761266   ,150  ,  3    ,    266       ,     CDFI     ,  Direct_Moon 
 1977,  05,  30, 19770530, 2761261   ,151  ,  3    ,    261       ,     CDFI     ,  Direct_Moon 
 1977,  06,  01, 19770601, 2961234   ,153  ,  5    ,    234       ,     CDFI     ,  Direct_Moon 
 1977,  06,  02, 19770602, 3261234   ,154  ,  8    ,    234       ,     CDFI     ,  Direct_Moon 
 1977,  06,  03, 19770603, 3561285   ,155  , 11    ,    285       ,     CDFI     ,  Direct_Moon 
 1977,  06,  28, 19770628, 2741292   ,180  ,  3    ,    292       ,     ADFI     ,  Direct_Moon 
 1977,  06,  29, 19770629, 3561299   ,181  , 11    ,    299       ,     CDFI     ,  Direct_Moon 
 1977,  07,  01, 19770701, 2961301   ,183  ,  5    ,    301       ,     CDFI     ,  Direct_Moon 
 1977,  07,  24, 19770724, 2261285   ,205  , 22    ,    285       ,     CDFI     ,  Direct_Moon 
 1977,  07,  25, 19770725, 3261272   ,207  ,  8    ,    272       ,     CDFI     ,  Direct_Moon 
 1977,  07,  26, 19770726, 3541258   ,208  , 11    ,    258       ,     ADFI     ,  Direct_Moon 
 1977,  07,  27, 19770727, 3361266   ,209  ,  9    ,    266       ,     CDFI     ,  Direct_Moon 
 1977,  07,  28, 19770728, 2861255   ,210  ,  4    ,    255       ,     CDFI     ,  Direct_Moon 
 1977,  08,  21, 19770821, 3161304   ,234  ,  7    ,    304       ,     CDFI     ,  Direct_Moon 
 1977,  08,  22, 19770822, 3461291   ,235  , 10    ,    291       ,     CDFI     ,  Direct_Moon 
 1977,  08,  23, 19770823, 2861276   ,236  ,  4    ,    276       ,     CDFI     ,  Direct_Moon 
 1977,  08,  24, 19770824, 2961276   ,237  ,  5    ,    276       ,     CDFI     ,  Direct_Moon 
 1977,  10,  06, 19771006, 2660235   ,280  ,  2    ,    235       ,     CDFI     ,  Direct_Sun  
 1977,  10,  07, 19771007, 2460246   ,281  ,  0    ,    246       ,     CDFI     ,  Direct_Sun  
 1977,  10,  09, 19771009, 2420233   ,283  ,  0    ,    233       ,     CD       ,  Direct_Sun  
 1977,  10,  10, 19771010, 2720249   ,284  ,  3    ,    249       ,     CD       ,  Direct_Sun  
 1977,  10,  11, 19771011, 2220232   ,284  , 22    ,    232       ,     CD       ,  Direct_Sun  
 1977,  10,  15, 19771015, 2460217   ,289  ,  0    ,    217       ,     CDFI     ,  Direct_Sun  
 1977,  10,  16, 19771016, 2400224   ,290  ,  0    ,    224       ,     AD       ,  Direct_Sun  
 1977,  10,  17, 19771017, 2200239   ,290  , 22    ,    239       ,     AD       ,  Direct_Sun  
 1977,  10,  18, 19771018, 2260262   ,291  , 22    ,    262       ,     CDFI     ,  Direct_Sun  
 1977,  10,  19, 19771019, 2420264   ,293  ,  0    ,    264       ,     CD       ,  Direct_Sun  
 1977,  10,  20, 19771020, 2600271   ,294  ,  2    ,    271       ,     AD       ,  Direct_Sun  
 1977,  10,  21, 19771021, 2420265   ,295  ,  0    ,    265       ,     CD       ,  Direct_Sun  
 1977,  10,  22, 19771022, 2800269   ,296  ,  4    ,    269       ,     AD       ,  Direct_Sun  
 1977,  10,  23, 19771023, 2220244   ,296  , 22    ,    244       ,     CD       ,  Direct_Sun  
 1977,  10,  24, 19771024, 2700247   ,298  ,  3    ,    247       ,     AD       ,  Direct_Sun  
 1977,  10,  25, 19771025, 2420231   ,299  ,  0    ,    231       ,     CD       ,  Direct_Sun  
 1977,  10,  26, 19771026, 2400240   ,300  ,  0    ,    240       ,     AD       ,  Direct_Sun  
 1977,  10,  27, 19771027, 2700259   ,301  ,  3    ,    259       ,     AD       ,  Direct_Sun  
 1977,  10,  28, 19771028, 2400285   ,302  ,  0    ,    285       ,     AD       ,  Direct_Sun  
 1977,  10,  29, 19771029, 2700298   ,303  ,  3    ,    298       ,     AD       ,  Direct_Sun  
 1977,  10,  30, 19771030, 2760278   ,304  ,  3    ,    278       ,     CDFI     ,  Direct_Sun  
 1977,  11,  01, 19771101, 2420285   ,306  ,  0    ,    285       ,     CD       ,  Direct_Sun  
 1977,  11,  02, 19771102, 2700317   ,307  ,  3    ,    317       ,     AD       ,  Direct_Sun  
 1977,  11,  03, 19771103, 2400326   ,308  ,  0    ,    326       ,     AD       ,  Direct_Sun  
 1977,  11,  04, 19771104, 2200328   ,308  , 22    ,    328       ,     AD       ,  Direct_Sun  
 1977,  11,  05, 19771105, 2400328   ,310  ,  0    ,    328       ,     AD       ,  Direct_Sun  
