"logLik","logLik_se","b1","b2","b3","b4","b5","b6","b7","psi","rho","tau","sigma_dem","sigma_env","SO_0","IO_0","delta","K","SB1_0","SB2_0","SB3_0","SB4_0","SB5_0","SB6_0"
-928.811224887823,0.132195983453767,0.353904849983462,2.95076894643945,6.39751175213443,4.37835199872463,1.33605455227276,7.05530967234047,6.4677540616636,0.0103347223572295,0.446337762819945,0.162504680252964,0.172979336857197,0.394123234499141,0.374004619270352,0.00975152802400927,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-943.427129632096,0.169446405876834,6.11160569472139,-1.45344525784014,6.2303731327201,-0.815999355230489,7.27330049168103,0.816066853676636,0.767800112638594,0.0209259574794885,0.284401997820699,0.134962490140102,0.214474651157208,0.0655746046288142,0.740525782114172,0.00146953874610115,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-866.896558947399,0.132324025493399,5.35610790787424,5.33829225290158,7.19024305310241,2.06138187151223,7.57455474056172,-0.112487452347092,6.99369887889347,0.00141573075387089,0.385157499344426,0.0546321459612506,0.053071322749182,0.860852265265042,0.281258897291387,0.00910815678408797,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-896.569431647469,0.352866104037691,5.61817311789322,7.09790329508596,2.74631339102018,6.99950930131724,0.130486548610631,1.15750371892783,2.84694854252357,0.00402715049456272,0.248270203697815,0.088981122473171,0.0705671088772525,0.892207683855565,0.0978258776580925,0.00654391315539951,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-944.121180904555,0.0982911431237047,3.13016166406196,-1.99055851129275,3.7340995208197,3.093736436247,1.85543318112141,3.37284986062071,3.39892010013935,0.0164392014036448,0.419331795272417,0.179135404948545,0.00869732723383134,1.49330551027777,0.0357810756374083,0.00128393245724816,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-936.717052793928,0.191846998035779,3.38103564748427,5.20944914081666,-0.861894235254918,4.83154765799926,2.17816274278922,1.40272200959494,3.81232401589989,0.0174627935957238,0.296829322920755,0.126777474962057,0.124791878280067,1.19925641408573,0.0186202276996442,0.00878218223440181,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-880.090089039184,0.10083937000442,3.38818247932818,7.36435733818853,4.68629468390376,4.2817187817236,5.64364920326805,-0.0476425845182353,3.89973969979423,0.00231536498110263,0.503536315485457,0.0595870809637156,0.0500380617373345,0.915198558434616,0.751690943733903,0.00988553292957969,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-957.680385275169,1.78492062725031,4.21072227843547,3.27744758336995,-1.24115671571002,5.41685722573204,-0.395777159315181,3.65673385830066,3.79040589301874,0.0075350988850174,0.351607734473676,0.249164597165273,0.120299904475667,0.0116059301629719,0.439681385418493,0.0257889148219093,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-859.872320401495,0.103160939444103,5.06526401959754,6.69878088905502,4.94973177453589,4.35598439573553,4.47264483727342,3.64602205975442,4.08993868506095,0.000866065049563429,0.634280438680701,0.0658193134862549,0.0363373720144712,0.777369252137655,0.588423542193444,0.00284039745322633,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-864.596748369252,0.0960346884559173,5.1443036119304,6.46952180042335,4.6552242033442,5.53446613532995,4.50307369147852,1.86458193858956,6.6341381995259,0.00234733724785228,0.319022068605317,0.0637093229580659,0.063675854559955,0.788068158088402,0.685174666632768,0.00212429144682513,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-946.66827880469,0.528217076325649,8.29158869984499,0.310879636481854,4.93695727301722,-2.52232423101032,5.86885382133388,-0.775046562054888,-0.431055477590321,0.00853914037904004,0.382538613331807,0.195142262453468,0.140039711192203,0.160432394028289,0.7688321200883,0.000651984442473885,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-948.827131186204,0.11378264243789,-1.62818118536877,2.41361631225285,-1.88351911336591,0.011520189617655,5.42413862945128,0.673987235289092,-2.35314215801216,0.0272685900061423,0.29796255693158,0.144364976604113,0.00608784962086884,1.53877403765722,0.867543190025523,0.00731692425537908,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-944.099738997455,0.0965325127345305,7.37696048097637,-0.291339405444876,2.61557519768342,-0.5039435206696,5.59974923356712,4.53272843623063,5.56306190103552,0.0210176827263144,0.330691988101047,0.143583991481115,0.21884767838265,0.617201132286523,0.866445856900189,0.0011241419804493,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-885.643949476279,0.134938887717382,5.65329291012987,6.20090062720126,4.97301729575533,3.40427824418335,2.78083952780234,-1.40176599409126,-0.385155365161502,0.00371720958388755,0.42998577811202,0.105812350462161,0.0521918728530866,0.97300357166976,0.332758374126508,0.0110493569949268,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-974.323089493169,4.27243717064716,0.0332993887544621,3.4975780513563,2.53775909982343,1.16571129177738,6.28400274525434,4.04478118795995,7.01873008224082,0.00504059090835238,0.524318218216882,0.139554570027631,0.115788495631226,0.0472366651889985,0.0651037666600931,0.0339150583943683,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-961.802601863631,0.47443743609612,-1.04982616718118,3.73778185744927,0.0237962951221179,-1.5030183743372,5.87413312367416,2.70383966257448,2.50324640908732,0.0194441117745499,0.202494841336055,0.134836268186072,0.184487069221082,0.401108801349909,0.159980543847043,0.00432816110236666,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-961.26416662237,0.323207839604139,1.31230912881533,1.49894199326358,1.66763122893462,-0.443920476486803,2.92041678125879,3.99748812409377,3.31405520363677,0.0134731237373099,0.276575834202503,0.141830052585293,0.155867117480058,0.725484039431536,0.0795693000901034,0.00103228471120018,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-947.028781467158,0.159924007176004,3.82957305146595,-1.38590816088289,0.146911255451015,5.55606773388875,0.920331346902493,3.80992387766786,6.40536409395409,0.0386086793075313,0.1921086583313,0.0933001256893957,0.214971737842668,1.09372168964747,0.512683263536016,0.0107840196342894,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-885.174110841004,0.123226095878052,6.04470484451006,4.84226720918844,7.09908260619218,2.70027049689228,3.39497936436301,0.992091228195225,5.42545721994277,0.00232655782054005,0.417066478666866,0.0530879895748761,0.0532887720981531,0.802094921609351,0.00540944114402171,0.00212691860719101,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-949.65596436099,0.147852080627104,-2.73398240956294,3.44163573705931,3.01880437638152,6.07266315569391,2.08337508750935,-1.42637804437231,0.237065513746423,0.0451324473155388,0.146170442693023,0.0740197268232745,0.349081391451808,0.075452358660228,0.0554265552360787,0.00617321258712595,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-883.358993055394,0.129626066844456,5.55477475408437,5.97219142482654,6.67355072276784,2.06146427987363,6.91661168445994,6.08574832516169,1.62323834574606,0.00169710664054054,0.417858361436608,0.0420780720155181,0.0529881453378259,0.906854640574567,0.99315122663825,0.00804233081494081,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-861.127402474423,0.0709833356840369,3.62662293235328,6.5064773633533,6.20770914369369,3.4703753925527,3.41811988344276,5.01949468423875,7.01614264127025,0.0012336784540344,0.388098870715725,0.0659844412278647,0.0423045125735572,0.882428192216066,0.0943128545993081,0.0107594512182485,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-911.443294344233,0.630229278560658,3.24596699333331,8.63983038083866,3.79751584318108,0.711334219257264,6.66056464009067,-1.01907924958724,6.38796562304753,0.00415428194591159,0.366467325905706,0.126194121061424,0.0693064991228915,1.02794246303901,0.690248739062343,0.00188827949933855,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-994.392496213884,1.47524075478042,2.34262902139938,-0.818115043455439,8.83897149680313,-1.16259786490751,-0.457613361451227,4.16649770775262,-0.897234984510388,0.040454512048192,0.069736764666937,0.042000980612046,0.233057662688328,0.70875519930845,0.0633145051322584,0.00113578577309799,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-1039.99578017861,7.98004570386536,0.61917983706401,3.56295380057163,7.26287660123036,0.0379258054976435,5.28704689951146,5.52747810223572,0.786886821940713,0.0137039370623378,0.140391028353209,0.0433075088435351,0.156349894904022,0.368550582033755,0.626561937916365,0.0025732631046568,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-870.670351575661,0.771983361561591,5.91438917775193,6.68290072712839,4.18224376661646,6.41867835513864,-1.30331497549928,4.52758605272502,4.03721962621513,0.00147269139969963,0.555880209451184,0.0732715712277982,0.0334551200924204,0.871674372153874,0.951636890553332,0.00271042303236506,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-974.607705623246,1.72770071146269,7.76764794257044,3.81006826037013,0.993113093033176,0.478719015085116,-0.186052523378762,5.55721224415816,-1.48793513997381,0.00826699740539205,0.246411557047054,0.144844686833897,0.104090188815369,0.791961451601176,0.502501225367325,0.00482701642029656,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-991.369482876602,8.46644712385959,-1.44343929819701,6.25686668328902,3.41542350538479,5.29389651853138,4.86202101156707,3.03971987548337,-2.84109292327689,0.0111580912864231,0.177624608868007,0.0603327761501666,0.176402580336153,0.0758095338584806,0.62665032704518,0.000422464594886953,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-878.565269546993,0.150530527208049,5.48933320073365,5.5344161338722,6.18887491327156,3.76982165828763,0.885384651697541,0.219672183352255,2.2794632158374,0.00277150894605757,0.49950787350346,0.0851911825380894,0.0613301989517185,0.708817512349449,0.685098741632695,0.0180615460758488,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-930.28803081392,0.291611923726024,4.78436980312856,6.73584065369172,1.75483623265115,-0.199394950456177,3.63707720622627,6.08519327314729,-1.6695829577131,0.0167944813263692,0.261374970865355,0.0886954077195436,0.104666515140835,1.39187603412115,0.638853035742905,0.00787013753558167,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-931.423676313948,0.19814408842399,2.56315038857883,5.12262915613462,3.18204112292827,-0.961306234511973,6.75468835190594,3.22997214069648,3.35378900860712,0.012772092613532,0.355766794750575,0.15346327984417,0.0916077571233376,1.28566857121791,0.574433271158579,0.021186900209702,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-890.129843323449,0.124642693870213,1.85298090959019,7.97969421943169,4.10493089445704,4.72868753482127,4.92902559340312,-0.381533963539841,0.465398707842031,0.00273920879112851,0.610298628912386,0.0738975081468349,0.050581235500387,0.927925312930629,0.464144931518463,0.0101782810871748,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-948.001366231453,0.102194255777347,2.79896233383031,1.37955761081172,0.13207998339724,2.06586259822673,2.33570382141019,4.0696480340763,5.49281766734131,0.0292290706725562,0.27744723201792,0.116264116386393,0.26677219760393,0.197648421657811,0.208416751175035,0.00110706864542541,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-829.372137478776,0.0787640139590728,7.35246983927988,4.27929363800175,6.32464421336316,4.34099464517787,4.02231221346728,6.85428788340346,4.02457055141875,0.000240235610453791,0.480242328325107,0.0759328256185595,0.0255847152053514,0.732591011661245,0.847950059277124,0.00386725976243597,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
-1046.54090449603,0.327433541773939,-2.76463984041477,5.41071401088862,5.51552074696428,4.40699688117845,3.262284653145,4.40192952196802,7.73198032525105,0.00415059831065935,0.338268591143957,0.0751260338216158,0.0985250768958301,0.537020609649559,0.25794976180376,0.000390803254585572,0.0166666666666667,7,13206,13206,13206,13206,13206,13206
