STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110512,242, , ,s,9999,160, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110513,269, , ,s,9999,177, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110514,299, , ,s,9999,168, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110515,274, , ,s,9999,160, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110516,287, , ,s,9999,111, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110517,266, , ,s,9999,162, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110518,284, , ,s,9999,181, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110519,251, , ,s,9999,167, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110520,208, , ,s,9999,168, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110521,261, , ,s,9999,115, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110522,302, , ,s,9999,126, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110523,281, , ,s,9999,140, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110524,271, , ,s,9999,169, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110525,280, , ,s,9999,176, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110526,280, , ,s,9999,176, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110527,286, , ,s,9999,146, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110528,320, , ,s,9999,192, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110529,288, , ,s,9999,218, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110530,303, , ,s,9999,201, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110531,293, , ,s,9999,224, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110601,322, , ,s,9999,215, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110602,353, , ,s,9999,196, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110603,324, , ,s,9999,235, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110604,308, , ,s,9999,203, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110605,329, , ,s,9999,176, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110606,299, , ,s,9999,228, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110607,353, , ,s,9999,199, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110608,330, , ,s,9999,180, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110609,325, , ,s,9999,203, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110610,339, , ,s,9999,225, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110611,292, , ,s,9999,176, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110612,347, , ,s,9999,171, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110613,348, , ,s,9999,200, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110614,339, , ,s,9999,232, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110615,313, , ,s,9999,220, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110616,243, , ,s,9999,195, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110617,303, , ,s,9999,209, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110618,347, , ,s,9999,209, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110619,331, , ,s,9999,207, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110620,355, , ,s,9999,219, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110621,355, , ,s,9999,252, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110622,323, , ,s,9999,267, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110623,280, , ,s,9999,200, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110624,272, , ,s,9999,177, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110625,306, , ,s,9999,193, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110626,326, , ,s,9999,197, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110627,312, , ,s,9999,199, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110628,331, , ,s,9999,222, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110629,307, , ,s,9999,234, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110630,312, , ,s,9999,233, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110701,292, , ,s,9999,225, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110702,279, , ,s,9999,242, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110703,350, , ,s,9999,233, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110704,348, , ,s,9999,235, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110705,324, , ,s,9999,257, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110706,324, , ,s,9999,250, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110707,313, , ,s,9999,200, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110708,340, , ,s,9999,210, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110709,350, , ,s,9999,209, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110710,338, , ,s,9999,244, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110711,329, , ,s,9999,236, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110712,306, , ,s,9999,242, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110713,321, , ,s,9999,239, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110714,330, , ,s,9999,241, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110715,291, , ,s,9999,216, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110716,314, , ,s,9999,226, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110717,296, , ,s,9999,216, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110718,292, , ,s,9999,227, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110719,298, , ,s,9999,236, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110720,278, , ,s,9999,221, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110721,296, , ,s,9999,237, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110722,304, , ,s,9999,243, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110723,337, , ,s,9999,261, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110724,343, , ,s,9999,244, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110725,313, , ,s,9999,240, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110726,340, , ,s,9999,242, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110727,316, , ,s,9999,230, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110728,325, , ,s,9999,254, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110729,303, , ,s,9999,232, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110730,324, , ,s,9999,211, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110731,359, , ,s,9999,234, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110801,342, , ,s,9999,253, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110802,321, , ,s,9999,249, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110803,310, , ,s,9999,209, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110804,315, , ,s,9999,225, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110805,313, , ,s,9999,249, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110806,298, , ,s,9999,241, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110807,309, , ,s,9999,241, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110808,337, , ,s,9999,243, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110809,337, , ,s,9999,219, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110810,337, , ,s,9999,220, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110811,339, , ,s,9999,249, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110812,327, , ,s,9999,255, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110813,307, , ,s,9999,245, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110814,294, , ,s,9999,238, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110815,270, , ,s,9999,245, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110816,327, , ,s,9999,228, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110817,301, , ,s,9999,226, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110818,299, , ,s,9999,211, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110819,294, , ,s,9999,207, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110820,309, , ,s,9999,199, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110821,309, , ,s,9999,210, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110822,306, , ,s,9999,210, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110823,301, , ,s,9999,217, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110824,300, , ,s,9999,213, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110825,266, , ,s,9999,219, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110826,271, , ,s,9999,203, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110827,272, , ,s,9999,210, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110828,290, , ,s,9999,189, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110829,298, , ,s,9999,209, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110830,304, , ,s,9999,242, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110831,316, , ,s,9999,235, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110901,290, , ,s,9999,192, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110902,285, , ,s,9999,192, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110903,268, , ,s,9999,212, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110904,296, , ,s,9999,196, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110905,290, , ,s,9999,189, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110906,291, , ,s,9999,202, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110907,294, , ,s,9999,211, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110908,238, , ,s,9999,170, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110909,250, , ,s,9999,165, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110910,209, , ,s,9999,140, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110911,226, , ,s,9999,133, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110912,209, , ,s,9999,139, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110913,215, , ,s,9999,187, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110914,255, , ,s,9999,184, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110915,274, , ,s,9999,177, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110916,248, , ,s,9999,182, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110917,213, , ,s,9999,152, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110918,207, , ,s,9999,118, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110919,232, , ,s,9999,102, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110920,261, , ,s,9999,104, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110921,272, , ,s,9999,103, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110922,287, , ,s,9999,106, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110923,263, , ,s,9999,139, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110924,279, , ,s,9999,142, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110925,260, , ,s,9999,145, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110926,273, , ,s,9999,151, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110927,258, , ,s,9999,152, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110928,228, , ,s,9999,170, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110929,242, , ,s,9999,169, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20110930,202, , ,s,9999,112, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111001,225, , ,s,9999,98, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111002,203, , ,s,9999,76, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111003,216, , ,s,9999,53, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111004,206, , ,s,9999,94, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111005,248, , ,s,9999,118, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111006,234, , ,s,9999,104, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111007,222, , ,s,9999,95, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111008,212, , ,s,9999,122, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111009,237, , ,s,9999,165, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111010,205, , ,s,9999,157, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111011,215, , ,s,9999,157, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111012,227, , ,s,9999,137, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111013,214, , ,s,9999,136, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111014,197, , ,s,9999,116, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111015,204, , ,s,9999,101, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111016,222, , ,s,9999,88, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111017,192, , ,s,9999,67, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111018,205, , ,s,9999,79, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111019,181, , ,s,9999,105, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111020,172, , ,s,9999,123, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111021,204, , ,s,9999,109, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111022,183, , ,s,9999,102, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111023,151, , ,s,9999,94, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111024,166, , ,s,9999,25, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111025,155, , ,s,9999,10, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111026,126, , ,s,9999,50, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111027,175, , ,s,9999,48, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111028,178, , ,s,9999,52, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111029,167, , ,s,9999,56, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111030,147, , ,s,9999,61, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111031,160, , ,s,9999,104, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111101,160, , ,s,9999,126, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111102,144, , ,s,9999,78, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111103,158, , ,s,9999,105, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111104,164, , ,s,9999,123, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111105,158, , ,s,9999,104, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111106,145, , ,s,9999,84, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111107,139, , ,s,9999,52, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111108,164, , ,s,9999,90, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111109,162, , ,s,9999,50, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111110,158, , ,s,9999,9, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111111,145, , ,s,9999,24, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111112,170, , ,s,9999,82, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111113,125, , ,s,9999,55, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111114,116, , ,s,9999,1, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111115,109, , ,s,9999,10, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111116,111, , ,s,9999,26, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111117,103, , ,s,9999,51, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111118,158, , ,s,9999,57, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111119,92, , ,s,9999,24, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111120,71, , ,s,9999,-24, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111121,82, , ,s,9999,-18, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111122,110, , ,s,9999,24, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111123,57, , ,s,9999,-10, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111124,23, , ,s,9999,-42, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111125,50, , ,s,9999,-34, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111126,67, , ,s,9999,-9, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111127,108, , ,s,9999,-20, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111128,114, , ,s,9999,10, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111129,49, , ,s,9999,6, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111130,62, , ,s,9999,-27, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111201,41, , ,s,9999,-44, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111202,2, , ,s,9999,-23, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111203,52, , ,s,9999,-59, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111204,18, , ,s,9999,-39, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111205,7, , ,s,9999,-27, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111206,42, , ,s,9999,5, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111207,51, , ,s,9999,2, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111208,10, , ,s,9999,-51, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111209,16, , ,s,9999,-53, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111210,49, , ,s,9999,-55, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111211,102, , ,s,9999,-44, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111212,76, , ,s,9999,-19, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111213,28, , ,s,9999,-7, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111214,38, , ,s,9999,-39, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111215,8, , ,s,9999,-56, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111216,-5, , ,s,9999,-79, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111217,20, , ,s,9999,-102, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111218,38, , ,s,9999,-69, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111219,36, , ,s,9999,-54, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111220,42, , ,s,9999,-65, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111221,36, , ,s,9999,-44, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111222,36, , ,s,9999,-41, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111223,51, , ,s,9999,-76, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111224,43, , ,s,9999,-26, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111225,48, , ,s,9999,-55, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111226,20, , ,s,9999,-70, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111227,23, , ,s,9999,-53, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111228,56, , ,s,9999,-62, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111229,-8, , ,s,9999,-49, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111230,-13, , ,s,9999,-39, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20111231,48, , ,s,9999,-65, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120101,32, , ,s,9999,-51, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120102,24, , ,s,9999,-56, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120103,-5, , ,s,9999,-50, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120104,9, , ,s,9999,-84, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120105,31, , ,s,9999,-99, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120106,-19, , ,s,9999,-71, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120107,-13, , ,s,9999,-46, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120108,21, , ,s,9999,-47, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120109,22, , ,s,9999,-84, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120110,40, , ,s,9999,-80, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120111,-4, , ,s,9999,-100, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120112,40, , ,s,9999,-102, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120113,49, , ,s,9999,-68, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120114,59, , ,s,9999,-70, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120115,32, , ,s,9999,-54, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120116,-5, , ,s,9999,-56, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120117,18, , ,s,9999,-13, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120118,4, , ,s,9999,-27, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120119,17, , ,s,9999,-26, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120120,-5, , ,s,9999,-41, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120121,-28, , ,s,9999,-107, , ,s,9999
GHCND:CHM00054511,BEIJING CH,55,39.933,116.283,20120122,-28, , ,s,9999,-122, , ,s,9999
