"Year","Month","Day","pm2.5","Time"
2013,10,29,29.875,2013-10-29
2013,10,30,98.7916666666667,2013-10-30
2013,10,31,167.375,2013-10-31
2013,11,1,217,2013-11-01
2013,11,2,286.791666666667,2013-11-02
2013,11,3,47.4583333333333,2013-11-03
2013,11,4,53.25,2013-11-04
2013,11,5,203.458333333333,2013-11-05
2013,11,6,113.666666666667,2013-11-06
2013,11,7,44.5,2013-11-07
2013,11,8,162.708333333333,2013-11-08
2013,11,9,96.875,2013-11-09
2013,11,10,19.3333333333333,2013-11-10
2013,11,11,41.625,2013-11-11
2013,11,12,62.5,2013-11-12
2013,11,13,198.291666666667,2013-11-13
2013,11,14,66.0416666666667,2013-11-14
2013,11,15,118.375,2013-11-15
2013,11,16,47.3333333333333,2013-11-16
2013,11,17,13.8333333333333,2013-11-17
2013,11,18,11.7083333333333,2013-11-18
2013,11,19,42.2173913043478,2013-11-19
2013,11,20,77.625,2013-11-20
2013,11,21,131,2013-11-21
2013,11,22,174.166666666667,2013-11-22
2013,11,23,221.695652173913,2013-11-23
2013,11,24,93.9583333333333,2013-11-24
2013,11,25,24.0833333333333,2013-11-25
2013,11,26,26.2083333333333,2013-11-26
2013,11,27,7.41666666666667,2013-11-27
2013,11,28,27.1666666666667,2013-11-28
2013,11,29,59.5416666666667,2013-11-29
2013,11,30,34.7083333333333,2013-11-30
2013,12,1,84.7083333333333,2013-12-01
2013,12,2,136.583333333333,2013-12-02
2013,12,3,89.75,2013-12-03
2013,12,4,112.75,2013-12-04
2013,12,5,49.2916666666667,2013-12-05
2013,12,6,164.916666666667,2013-12-06
2013,12,7,348.5,2013-12-07
2013,12,8,214.416666666667,2013-12-08
2013,12,9,19.4583333333333,2013-12-09
2013,12,10,27.25,2013-12-10
2013,12,11,30.7916666666667,2013-12-11
2013,12,12,22.7083333333333,2013-12-12
2013,12,13,69.5416666666667,2013-12-13
2013,12,14,62.9166666666667,2013-12-14
2013,12,15,59.375,2013-12-15
2013,12,16,183.375,2013-12-16
2013,12,17,77.5,2013-12-17
2013,12,18,56.2916666666667,2013-12-18
2013,12,19,41.25,2013-12-19
2013,12,20,36.5,2013-12-20
2013,12,21,91.2916666666667,2013-12-21
2013,12,22,181.208333333333,2013-12-22
2013,12,23,145.75,2013-12-23
2013,12,24,316.75,2013-12-24
2013,12,25,170.125,2013-12-25
2013,12,26,14.625,2013-12-26
2013,12,27,32.625,2013-12-27
2013,12,28,21.7826086956522,2013-12-28
2013,12,29,53.3529411764706,2013-12-29
2013,12,30,45.2142857142857,2013-12-30
2013,12,31,49.3333333333333,2013-12-31
2014,1,1,58.4166666666667,2014-01-01
2014,1,2,167.625,2014-01-02
2014,1,3,54.4583333333333,2014-01-03
2014,1,4,154.875,2014-01-04
2014,1,5,101.416666666667,2014-01-05
2014,1,6,154.583333333333,2014-01-06
2014,1,7,112.875,2014-01-07
2014,1,8,21.4166666666667,2014-01-08
2014,1,9,33.125,2014-01-09
2014,1,10,81.2916666666667,2014-01-10
2014,1,11,152.625,2014-01-11
2014,1,12,28.5263157894737,2014-01-12
2014,1,13,127.875,2014-01-13
2014,1,14,119.458333333333,2014-01-14
2014,1,15,210.375,2014-01-15
2014,1,16,448.416666666667,2014-01-16
2014,1,17,154.5,2014-01-17
2014,1,18,76.75,2014-01-18
2014,1,19,124.75,2014-01-19
2014,1,20,10.25,2014-01-20
2014,1,21,47.2083333333333,2014-01-21
2014,1,22,162.954545454545,2014-01-22
2014,1,23,288.416666666667,2014-01-23
2014,1,24,152.375,2014-01-24
2014,1,25,33.7083333333333,2014-01-25
2014,1,26,59,2014-01-26
2014,1,27,96.1666666666667,2014-01-27
2014,1,28,46.5833333333333,2014-01-28
2014,1,29,149.291666666667,2014-01-29
2014,1,30,71.3333333333333,2014-01-30
2014,1,31,166.208333333333,2014-01-31
2014,2,1,155.083333333333,2014-02-01
2014,2,2,68.9166666666667,2014-02-02
2014,2,3,7.125,2014-02-03
2014,2,4,29.9583333333333,2014-02-04
2014,2,5,103.833333333333,2014-02-05
2014,2,6,143.25,2014-02-06
2014,2,7,102.875,2014-02-07
2014,2,8,56,2014-02-08
2014,2,9,13.4583333333333,2014-02-09
2014,2,10,26.2083333333333,2014-02-10
2014,2,11,131.25,2014-02-11
2014,2,12,145.583333333333,2014-02-12
2014,2,13,210.958333333333,2014-02-13
2014,2,14,299.666666666667,2014-02-14
2014,2,15,363.791666666667,2014-02-15
2014,2,16,264.833333333333,2014-02-16
2014,2,17,75.7916666666667,2014-02-17
2014,2,18,70.2608695652174,2014-02-18
2014,2,19,79.8333333333333,2014-02-19
2014,2,20,271,2014-02-20
2014,2,21,330.416666666667,2014-02-21
2014,2,22,335.541666666667,2014-02-22
2014,2,23,295.95652173913,2014-02-23
2014,2,24,352.583333333333,2014-02-24
2014,2,25,449.75,2014-02-25
2014,2,26,386.416666666667,2014-02-26
2014,2,27,20.375,2014-02-27
2014,2,28,102.666666666667,2014-02-28
2014,3,1,83.125,2014-03-01
2014,3,2,162.125,2014-03-02
2014,3,3,243.541666666667,2014-03-03
2014,3,4,49.2916666666667,2014-03-04
2014,3,5,24.875,2014-03-05
2014,3,6,20.375,2014-03-06
2014,3,7,61.5,2014-03-07
2014,3,8,175.75,2014-03-08
2014,3,9,119.75,2014-03-09
2014,3,10,108.5,2014-03-10
2014,3,11,195.791666666667,2014-03-11
2014,3,12,19.1666666666667,2014-03-12
2014,3,13,22.25,2014-03-13
2014,3,14,24.875,2014-03-14
2014,3,15,114.583333333333,2014-03-15
2014,3,16,122.291666666667,2014-03-16
2014,3,17,85.8333333333333,2014-03-17
2014,3,18,40.4166666666667,2014-03-18
2014,3,19,58.6666666666667,2014-03-19
2014,3,20,10.1666666666667,2014-03-20
2014,3,21,28.5652173913043,2014-03-21
2014,3,22,66.125,2014-03-22
2014,3,23,158.666666666667,2014-03-23
2014,3,24,245.708333333333,2014-03-24
2014,3,25,224.208333333333,2014-03-25
2014,3,26,317.875,2014-03-26
2014,3,27,257.416666666667,2014-03-27
2014,3,28,151.458333333333,2014-03-28
2014,3,29,38.7916666666667,2014-03-29
2014,3,30,34.2916666666667,2014-03-30
2014,3,31,155.291666666667,2014-03-31
2014,4,1,130.291666666667,2014-04-01
2014,4,2,105.458333333333,2014-04-02
2014,4,3,23.375,2014-04-03
2014,4,4,32.2916666666667,2014-04-04
2014,4,5,26.5,2014-04-05
2014,4,6,57.7916666666667,2014-04-06
2014,4,7,99.9583333333333,2014-04-07
2014,4,8,168.041666666667,2014-04-08
2014,4,9,146.583333333333,2014-04-09
2014,4,10,86.2173913043478,2014-04-10
2014,4,11,61.4166666666667,2014-04-11
2014,4,12,119.625,2014-04-12
2014,4,13,163.25,2014-04-13
2014,4,14,238.181818181818,2014-04-14
2014,4,15,66.6666666666667,2014-04-15
2014,4,16,68.75,2014-04-16
2014,4,17,118.75,2014-04-17
2014,4,18,142.708333333333,2014-04-18
2014,4,19,64,2014-04-19
2014,4,20,68.25,2014-04-20
2014,4,21,50.7916666666667,2014-04-21
2014,4,22,77.4166666666667,2014-04-22
2014,4,23,121.208333333333,2014-04-23
2014,4,24,113.666666666667,2014-04-24
2014,4,25,121.041666666667,2014-04-25
2014,4,26,39.5416666666667,2014-04-26
2014,4,27,67.3333333333333,2014-04-27
2014,4,28,69.125,2014-04-28
2014,4,29,105.708333333333,2014-04-29
2014,4,30,111.875,2014-04-30
2014,5,1,121.583333333333,2014-05-01
2014,5,2,37.7916666666667,2014-05-02
2014,5,3,81.0833333333333,2014-05-03
2014,5,4,47.4166666666667,2014-05-04
2014,5,5,46.625,2014-05-05
2014,5,6,101.5,2014-05-06
2014,5,7,89.4166666666667,2014-05-07
2014,5,8,87.75,2014-05-08
2014,5,9,67.625,2014-05-09
2014,5,10,54.375,2014-05-10
2014,5,11,30.6666666666667,2014-05-11
2014,5,12,47.3333333333333,2014-05-12
2014,5,13,58.6666666666667,2014-05-13
2014,5,14,22.875,2014-05-14
2014,5,15,85.875,2014-05-15
2014,5,16,74.9166666666667,2014-05-16
2014,5,17,67.7083333333333,2014-05-17
2014,5,18,102.916666666667,2014-05-18
2014,5,19,112.875,2014-05-19
2014,5,20,85.8636363636364,2014-05-20
2014,5,21,102,2014-05-21
2014,5,22,136.458333333333,2014-05-22
2014,5,23,80.9166666666667,2014-05-23
2014,5,24,89.625,2014-05-24
2014,5,25,71.4166666666667,2014-05-25
2014,5,26,20.4166666666667,2014-05-26
2014,5,27,29.9166666666667,2014-05-27
2014,5,28,31.4166666666667,2014-05-28
2014,5,29,46.8333333333333,2014-05-29
2014,5,30,90.9583333333333,2014-05-30
2014,5,31,115.75,2014-05-31
2014,6,1,50.7083333333333,2014-06-01
2014,6,2,33.4166666666667,2014-06-02
2014,6,3,41.4583333333333,2014-06-03
2014,6,4,63.6521739130435,2014-06-04
2014,6,5,67.8695652173913,2014-06-05
2014,6,6,55.3478260869565,2014-06-06
2014,6,7,12.5217391304348,2014-06-07
2014,6,8,36.2173913043478,2014-06-08
2014,6,9,30.3333333333333,2014-06-09
2014,6,10,78.0416666666667,2014-06-10
2014,6,11,43.9166666666667,2014-06-11
2014,6,12,31.625,2014-06-12
2014,6,13,59.7083333333333,2014-06-13
2014,6,14,47.5,2014-06-14
2014,6,15,115.666666666667,2014-06-15
2014,6,16,138.5,2014-06-16
2014,6,17,75.875,2014-06-17
2014,6,18,71.3809523809524,2014-06-18
2014,6,19,123.833333333333,2014-06-19
2014,6,20,45.875,2014-06-20
2014,6,21,54.5416666666667,2014-06-21
2014,6,22,33.7916666666667,2014-06-22
2014,6,23,23.0416666666667,2014-06-23
2014,6,24,54.0833333333333,2014-06-24
2014,6,25,97.1666666666667,2014-06-25
2014,6,26,116.833333333333,2014-06-26
2014,6,27,17.2083333333333,2014-06-27
2014,6,28,20.25,2014-06-28
2014,6,29,49.75,2014-06-29
2014,6,30,69.625,2014-06-30
2014,7,1,101.583333333333,2014-07-01
2014,7,2,69.5,2014-07-02
2014,7,3,217.5,2014-07-03
2014,7,4,199.208333333333,2014-07-04
2014,7,5,121.291666666667,2014-07-05
2014,7,6,191.291666666667,2014-07-06
2014,7,7,149.875,2014-07-07
2014,7,8,81.375,2014-07-08
2014,7,9,24.625,2014-07-09
2014,7,10,31.375,2014-07-10
2014,7,11,30.8333333333333,2014-07-11
2014,7,12,14.5263157894737,2014-07-12
2014,7,13,22.1666666666667,2014-07-13
2014,7,14,29.9166666666667,2014-07-14
2014,7,15,52.0833333333333,2014-07-15
2014,7,16,110.291666666667,2014-07-16
2014,7,17,146.791666666667,2014-07-17
2014,7,18,115.75,2014-07-18
2014,7,19,61.25,2014-07-19
2014,7,20,60.5416666666667,2014-07-20
2014,7,21,24.875,2014-07-21
2014,7,22,14.7727272727273,2014-07-22
2014,7,23,24.75,2014-07-23
2014,7,24,69.9583333333333,2014-07-24
2014,7,25,73.1666666666667,2014-07-25
2014,7,26,93,2014-07-26
2014,7,27,97.5833333333333,2014-07-27
2014,7,28,102.541666666667,2014-07-28
2014,7,29,107,2014-07-29
2014,7,30,137.916666666667,2014-07-30
2014,7,31,179.666666666667,2014-07-31
2014,8,1,127.75,2014-08-01
2014,8,2,96.625,2014-08-02
2014,8,3,102.916666666667,2014-08-03
2014,8,4,32,2014-08-04
2014,8,5,22.7916666666667,2014-08-05
2014,8,6,36.75,2014-08-06
2014,8,7,61.5833333333333,2014-08-07
2014,8,8,59.0416666666667,2014-08-08
2014,8,9,77.9166666666667,2014-08-09
2014,8,10,36.375,2014-08-10
2014,8,11,22.4166666666667,2014-08-11
2014,8,12,26.0833333333333,2014-08-12
2014,8,13,27,2014-08-13
2014,8,14,28.4166666666667,2014-08-14
2014,8,15,43.4166666666667,2014-08-15
2014,8,16,65.375,2014-08-16
2014,8,17,48.0833333333333,2014-08-17
2014,8,18,56.4545454545455,2014-08-18
2014,8,19,77.2083333333333,2014-08-19
2014,8,20,91.9333333333333,2014-08-20
2014,8,21,117.541666666667,2014-08-21
2014,8,22,58.2083333333333,2014-08-22
2014,8,23,117.75,2014-08-23
2014,8,24,19.7916666666667,2014-08-24
2014,8,25,15.7916666666667,2014-08-25
2014,8,26,23.3333333333333,2014-08-26
2014,8,27,56.5416666666667,2014-08-27
2014,8,28,83.75,2014-08-28
2014,8,29,86.1666666666667,2014-08-29
2014,8,30,149.208333333333,2014-08-30
2014,8,31,89.4583333333333,2014-08-31
2014,9,1,112.375,2014-09-01
2014,9,2,25.5416666666667,2014-09-02
2014,9,3,13.1666666666667,2014-09-03
2014,9,4,43.4166666666667,2014-09-04
2014,9,5,96.0833333333333,2014-09-05
2014,9,6,134.583333333333,2014-09-06
2014,9,7,141.416666666667,2014-09-07
2014,9,8,8.91666666666667,2014-09-08
2014,9,9,39.7916666666667,2014-09-09
2014,9,10,69.1666666666667,2014-09-10
2014,9,11,95.0833333333333,2014-09-11
2014,9,12,68.0833333333333,2014-09-12
2014,9,13,64.5,2014-09-13
2014,9,14,44.5833333333333,2014-09-14
2014,9,15,18.0833333333333,2014-09-15
2014,9,16,47.4090909090909,2014-09-16
2014,9,17,36.6666666666667,2014-09-17
2014,9,18,68.875,2014-09-18
2014,9,19,99.4347826086957,2014-09-19
2014,9,20,138.708333333333,2014-09-20
2014,9,21,89.7083333333333,2014-09-21
2014,9,22,108.875,2014-09-22
2014,9,23,63.9545454545455,2014-09-23
2014,9,24,33.5,2014-09-24
2014,9,25,121.25,2014-09-25
2014,9,26,140.291666666667,2014-09-26
2014,9,27,35.5833333333333,2014-09-27
2014,9,28,66.875,2014-09-28
2014,9,29,52.3333333333333,2014-09-29
2014,9,30,28.2916666666667,2014-09-30
2014,10,1,82.7083333333333,2014-10-01
2014,10,2,67.4166666666667,2014-10-02
2014,10,3,128.333333333333,2014-10-03
2014,10,4,84.5416666666667,2014-10-04
2014,10,5,33.8333333333333,2014-10-05
2014,10,6,36,2014-10-06
2014,10,7,152.583333333333,2014-10-07
2014,10,8,308.833333333333,2014-10-08
2014,10,9,378.041666666667,2014-10-09
2014,10,10,321.125,2014-10-10
2014,10,11,184.25,2014-10-11
2014,10,12,6.79166666666667,2014-10-12
2014,10,13,16.6666666666667,2014-10-13
2014,10,14,51.8333333333333,2014-10-14
2014,10,15,49.0416666666667,2014-10-15
2014,10,16,42.625,2014-10-16
2014,10,17,117.583333333333,2014-10-17
2014,10,18,211.583333333333,2014-10-18
2014,10,19,273.958333333333,2014-10-19
2014,10,20,209.391304347826,2014-10-20
2014,10,21,45.2083333333333,2014-10-21
2014,10,22,94.875,2014-10-22
2014,10,23,147.25,2014-10-23
2014,10,24,267.833333333333,2014-10-24
2014,10,25,366.958333333333,2014-10-25
2014,10,26,71.5,2014-10-26
2014,10,27,33,2014-10-27
2014,10,28,69.3333333333333,2014-10-28
2014,10,29,135.583333333333,2014-10-29
2014,10,30,190.166666666667,2014-10-30
2014,10,31,185.5,2014-10-31
2014,11,1,43.2083333333333,2014-11-01
2014,11,2,7.95833333333333,2014-11-02
2014,11,3,27.2083333333333,2014-11-03
2014,11,4,131.708333333333,2014-11-04
2014,11,5,70.0833333333333,2014-11-05
2014,11,6,15.4347826086957,2014-11-06
2014,11,7,53.0833333333333,2014-11-07
2014,11,8,80.25,2014-11-08
2014,11,9,65.5,2014-11-09
2014,11,10,81.3333333333333,2014-11-10
2014,11,11,43.7083333333333,2014-11-11
2014,11,12,6.54166666666667,2014-11-12
2014,11,13,27.0434782608696,2014-11-13
2014,11,14,46.1666666666667,2014-11-14
2014,11,15,173.791666666667,2014-11-15
2014,11,16,111.5,2014-11-16
2014,11,17,26.7083333333333,2014-11-17
2014,11,18,91,2014-11-18
2014,11,19,327.041666666667,2014-11-19
2014,11,20,328.85,2014-11-20
2014,11,21,74.3125,2014-11-21
2014,11,22,48.0833333333333,2014-11-22
2014,11,23,133.583333333333,2014-11-23
2014,11,24,89.875,2014-11-24
2014,11,25,182.875,2014-11-25
2014,11,26,308.291666666667,2014-11-26
2014,11,27,62.25,2014-11-27
2014,11,28,103.083333333333,2014-11-28
2014,11,29,302.5,2014-11-29
2014,11,30,83.3333333333333,2014-11-30
2014,12,1,13.6666666666667,2014-12-01
2014,12,2,56.2916666666667,2014-12-02
2014,12,3,20.7083333333333,2014-12-03
2014,12,4,9,2014-12-04
2014,12,5,44.8636363636364,2014-12-05
2014,12,6,68.9583333333333,2014-12-06
2014,12,7,51.75,2014-12-07
2014,12,8,58.2222222222222,2014-12-08
2014,12,9,358.615384615385,2014-12-09
2014,12,10,130.75,2014-12-10
2014,12,11,24.375,2014-12-11
2014,12,12,13.875,2014-12-12
2014,12,13,51.3333333333333,2014-12-13
2014,12,14,102.458333333333,2014-12-14
2014,12,15,82.0416666666667,2014-12-15
2014,12,16,11.25,2014-12-16
2014,12,17,104.833333333333,2014-12-17
2014,12,18,173.166666666667,2014-12-18
2014,12,19,66.625,2014-12-19
2014,12,20,9.93333333333333,2014-12-20
2014,12,21,20.5416666666667,2014-12-21
2014,12,22,98.9583333333333,2014-12-22
2014,12,23,96.5,2014-12-23
2014,12,24,14.4166666666667,2014-12-24
2014,12,25,30.0416666666667,2014-12-25
2014,12,26,173.166666666667,2014-12-26
2014,12,27,247.916666666667,2014-12-27
2014,12,28,196.416666666667,2014-12-28
2014,12,29,151.791666666667,2014-12-29
2014,12,30,38.625,2014-12-30
2014,12,31,10.4583333333333,2014-12-31
2015,1,1,54.5833333333333,2015-01-01
2015,1,2,63.5416666666667,2015-01-02
2015,1,3,209.25,2015-01-03
2015,1,4,201.166666666667,2015-01-04
2015,1,5,90.875,2015-01-05
2015,1,6,43.1666666666667,2015-01-06
2015,1,7,73.6666666666667,2015-01-07
2015,1,8,168.25,2015-01-08
2015,1,9,99.7916666666667,2015-01-09
2015,1,10,178.75,2015-01-10
2015,1,11,34.7083333333333,2015-01-11
2015,1,12,109.166666666667,2015-01-12
2015,1,13,194.541666666667,2015-01-13
2015,1,14,238.083333333333,2015-01-14
2015,1,15,374.826086956522,2015-01-15
2015,1,16,88.5,2015-01-16
2015,1,17,72.3333333333333,2015-01-17
2015,1,18,78.0416666666667,2015-01-18
2015,1,19,50,2015-01-19
2015,1,20,89,2015-01-20
2015,1,21,16.4583333333333,2015-01-21
2015,1,22,122.291666666667,2015-01-22
2015,1,23,227.166666666667,2015-01-23
2015,1,24,80.0416666666667,2015-01-24
2015,1,25,126.521739130435,2015-01-25
2015,1,26,88,2015-01-26
2015,1,27,20.9166666666667,2015-01-27
2015,1,28,45.3333333333333,2015-01-28
2015,1,29,58.625,2015-01-29
2015,1,30,11.375,2015-01-30
2015,1,31,39.7619047619048,2015-01-31
2015,2,1,84.9583333333333,2015-02-01
2015,2,2,152.708333333333,2015-02-02
2015,2,3,106.130434782609,2015-02-03
2015,2,4,10.9166666666667,2015-02-04
2015,2,5,27.8333333333333,2015-02-05
2015,2,6,73.5416666666667,2015-02-06
2015,2,7,8.95833333333333,2015-02-07
2015,2,8,29.2083333333333,2015-02-08
2015,2,9,118.875,2015-02-09
2015,2,10,131.375,2015-02-10
2015,2,11,47.8095238095238,2015-02-11
2015,2,12,35.5,2015-02-12
2015,2,13,147.826086956522,2015-02-13
2015,2,14,268.5,2015-02-14
2015,2,15,285.041666666667,2015-02-15
2015,2,16,110.875,2015-02-16
2015,2,17,27.4583333333333,2015-02-17
2015,2,18,47.4166666666667,2015-02-18
2015,2,19,192.782608695652,2015-02-19
2015,2,20,139.041666666667,2015-02-20
2015,2,21,147.375,2015-02-21
2015,2,22,42.7083333333333,2015-02-22
2015,2,23,57.4166666666667,2015-02-23
2015,2,24,169.25,2015-02-24
2015,2,25,61.9583333333333,2015-02-25
2015,2,26,15.2916666666667,2015-02-26
2015,2,27,26.8333333333333,2015-02-27
2015,2,28,141.458333333333,2015-02-28
2015,3,1,39.625,2015-03-01
2015,3,2,63.9166666666667,2015-03-02
2015,3,3,7.75,2015-03-03
2015,3,4,24.25,2015-03-04
2015,3,5,112.291666666667,2015-03-05
2015,3,6,207.791666666667,2015-03-06
2015,3,7,228.041666666667,2015-03-07
2015,3,8,113.958333333333,2015-03-08
2015,3,9,7.54166666666667,2015-03-09
2015,3,10,31.5,2015-03-10
2015,3,11,46.2916666666667,2015-03-11
2015,3,12,77.4583333333333,2015-03-12
2015,3,13,69.1666666666667,2015-03-13
2015,3,14,103.833333333333,2015-03-14
2015,3,15,118.125,2015-03-15
2015,3,16,216.125,2015-03-16
2015,3,17,194.791666666667,2015-03-17
2015,3,18,50.7916666666667,2015-03-18
2015,3,19,92.5833333333333,2015-03-19
2015,3,20,43.5416666666667,2015-03-20
2015,3,21,18.6086956521739,2015-03-21
2015,3,22,22.0416666666667,2015-03-22
2015,3,23,36.4583333333333,2015-03-23
2015,3,24,87.25,2015-03-24
2015,3,25,120.5,2015-03-25
2015,3,26,98.875,2015-03-26
2015,3,27,84.8571428571429,2015-03-27
2015,3,28,30.6666666666667,2015-03-28
2015,3,29,93.8095238095238,2015-03-29
2015,3,30,154.666666666667,2015-03-30
2015,3,31,125.958333333333,2015-03-31
2015,4,1,53.875,2015-04-01
2015,4,2,35.8333333333333,2015-04-02
2015,4,3,31.1666666666667,2015-04-03
2015,4,4,66.5,2015-04-04
2015,4,5,56.4166666666667,2015-04-05
2015,4,6,21.6875,2015-04-06
2015,4,7,25.75,2015-04-07
2015,4,8,102.625,2015-04-08
2015,4,9,166.75,2015-04-09
2015,4,10,157.583333333333,2015-04-10
2015,4,11,150.25,2015-04-11
2015,4,12,17.4583333333333,2015-04-12
2015,4,13,36.7916666666667,2015-04-13
2015,4,14,64.4583333333333,2015-04-14
2015,4,15,156.916666666667,2015-04-15
2015,4,16,36.3913043478261,2015-04-16
2015,4,17,79.5416666666667,2015-04-17
2015,4,18,138.5,2015-04-18
2015,4,19,61.0416666666667,2015-04-19
2015,4,20,74.7083333333333,2015-04-20
2015,4,21,61.5,2015-04-21
2015,4,22,53.7083333333333,2015-04-22
2015,4,23,57.2083333333333,2015-04-23
2015,4,24,62.375,2015-04-24
2015,4,25,89.9166666666667,2015-04-25
2015,4,26,109.166666666667,2015-04-26
2015,4,27,91.4166666666667,2015-04-27
2015,4,28,49.9583333333333,2015-04-28
2015,4,29,118.458333333333,2015-04-29
2015,4,30,116.875,2015-04-30
2015,5,1,120.791666666667,2015-05-01
2015,5,2,45.125,2015-05-02
2015,5,3,48.125,2015-05-03
2015,5,4,25.0833333333333,2015-05-04
2015,5,5,49.8333333333333,2015-05-05
2015,5,6,25.0833333333333,2015-05-06
2015,5,7,50.4166666666667,2015-05-07
2015,5,8,55.8333333333333,2015-05-08
2015,5,9,37.5238095238095,2015-05-09
2015,5,10,42.875,2015-05-10
2015,5,11,27.4347826086957,2015-05-11
2015,5,12,33.8333333333333,2015-05-12
2015,5,13,74.375,2015-05-13
2015,5,14,20.625,2015-05-14
2015,5,15,32.25,2015-05-15
2015,5,16,50.4166666666667,2015-05-16
2015,5,17,133.375,2015-05-17
2015,5,18,59.6666666666667,2015-05-18
2015,5,19,12.6666666666667,2015-05-19
2015,5,20,15.75,2015-05-20
2015,5,21,36.7916666666667,2015-05-21
2015,5,22,63.5,2015-05-22
2015,5,23,98.1666666666667,2015-05-23
2015,5,24,114.875,2015-05-24
2015,5,25,96.25,2015-05-25
2015,5,26,83.1666666666667,2015-05-26
2015,5,27,99.9166666666667,2015-05-27
2015,5,28,108.5,2015-05-28
2015,5,29,71.3333333333333,2015-05-29
2015,5,30,66.7916666666667,2015-05-30
2015,5,31,59.4166666666667,2015-05-31
2015,6,1,105.25,2015-06-01
2015,6,2,36.5833333333333,2015-06-02
2015,6,3,35.1666666666667,2015-06-03
2015,6,4,47.375,2015-06-04
2015,6,5,49.0833333333333,2015-06-05
2015,6,6,22.8333333333333,2015-06-06
2015,6,7,16.125,2015-06-07
2015,6,8,19.4166666666667,2015-06-08
2015,6,9,53.1666666666667,2015-06-09
2015,6,10,75.4166666666667,2015-06-10
2015,6,11,22.1666666666667,2015-06-11
2015,6,12,6.625,2015-06-12
2015,6,13,15.8095238095238,2015-06-13
2015,6,14,19.1666666666667,2015-06-14
2015,6,15,83.304347826087,2015-06-15
2015,6,16,94.375,2015-06-16
2015,6,17,37.625,2015-06-17
2015,6,18,19.5416666666667,2015-06-18
2015,6,19,22.0416666666667,2015-06-19
2015,6,20,24.375,2015-06-20
2015,6,21,42.7916666666667,2015-06-21
2015,6,22,82.5833333333333,2015-06-22
2015,6,23,157.666666666667,2015-06-23
2015,6,24,89.0833333333333,2015-06-24
2015,6,25,95.8333333333333,2015-06-25
2015,6,26,76,2015-06-26
2015,6,27,72.7916666666667,2015-06-27
2015,6,28,117.583333333333,2015-06-28
2015,6,29,88.3333333333333,2015-06-29
2015,6,30,12.7916666666667,2015-06-30
2015,7,1,17.375,2015-07-01
2015,7,2,8.375,2015-07-02
2015,7,3,25.1666666666667,2015-07-03
2015,7,4,32.2608695652174,2015-07-04
2015,7,5,54.625,2015-07-05
2015,7,6,57.875,2015-07-06
2015,7,7,57.75,2015-07-07
2015,7,8,99.875,2015-07-08
2015,7,9,59.0833333333333,2015-07-09
2015,7,10,43.8333333333333,2015-07-10
2015,7,11,85.8333333333333,2015-07-11
2015,7,12,91.5833333333333,2015-07-12
2015,7,13,43.5416666666667,2015-07-13
2015,7,14,32.9565217391304,2015-07-14
2015,7,15,35.75,2015-07-15
2015,7,16,37.2916666666667,2015-07-16
2015,7,17,35.9583333333333,2015-07-17
2015,7,18,42.8333333333333,2015-07-18
2015,7,19,69.7916666666667,2015-07-19
2015,7,20,83.0416666666667,2015-07-20
2015,7,21,107.916666666667,2015-07-21
2015,7,22,53.2083333333333,2015-07-22
2015,7,23,43.4166666666667,2015-07-23
2015,7,24,52.0416666666667,2015-07-24
2015,7,25,80.9166666666667,2015-07-25
2015,7,26,102.833333333333,2015-07-26
2015,7,27,57,2015-07-27
2015,7,28,50.6666666666667,2015-07-28
2015,7,29,81.125,2015-07-29
2015,7,30,37.875,2015-07-30
2015,7,31,23.9166666666667,2015-07-31
2015,8,1,72.4583333333333,2015-08-01
2015,8,2,65.375,2015-08-02
2015,8,3,60.5833333333333,2015-08-03
2015,8,4,20.9166666666667,2015-08-04
2015,8,5,71,2015-08-05
2015,8,6,57.5416666666667,2015-08-06
2015,8,7,82.3333333333333,2015-08-07
2015,8,8,45.75,2015-08-08
2015,8,9,54.3333333333333,2015-08-09
2015,8,10,45.625,2015-08-10
2015,8,11,87.0416666666667,2015-08-11
2015,8,12,83.125,2015-08-12
2015,8,13,109.125,2015-08-13
2015,8,14,58.4583333333333,2015-08-14
2015,8,15,22.5833333333333,2015-08-15
2015,8,16,40.9583333333333,2015-08-16
2015,8,17,73.2083333333333,2015-08-17
2015,8,18,45.0434782608696,2015-08-18
2015,8,19,54,2015-08-19
2015,8,20,30.25,2015-08-20
2015,8,21,14.5833333333333,2015-08-21
2015,8,22,18.5416666666667,2015-08-22
2015,8,23,18.9166666666667,2015-08-23
2015,8,24,15.25,2015-08-24
2015,8,25,15.4583333333333,2015-08-25
2015,8,26,10.7916666666667,2015-08-26
2015,8,27,12.4583333333333,2015-08-27
2015,8,28,15.4166666666667,2015-08-28
2015,8,29,26.9583333333333,2015-08-29
2015,8,30,27.7916666666667,2015-08-30
2015,8,31,28.2083333333333,2015-08-31
2015,9,1,10.9166666666667,2015-09-01
2015,9,2,8.58333333333333,2015-09-02
2015,9,3,15.3333333333333,2015-09-03
2015,9,4,49.7916666666667,2015-09-04
2015,9,5,20.5833333333333,2015-09-05
2015,9,6,17.1666666666667,2015-09-06
2015,9,7,27.0416666666667,2015-09-07
2015,9,8,60.1666666666667,2015-09-08
2015,9,9,35.7916666666667,2015-09-09
2015,9,10,8.83333333333333,2015-09-10
2015,9,11,9,2015-09-11
