DATE/HOUR	Patients	Beds	Fractional Occupancy	0700-1500	0900-1700	1000-1800	1500-2300	1800-0200	2000-0400	2300-0700	0800-1200	0700-1500	0700-1500	0900-1700	1500-2300	1500-2300	1500-2300	2300-0700	2300-0700	0800-1200
12/15/2005 13:00	25	43	0.58	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/15/2005 14:00	28	43	0.65	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/15/2005 15:00	31	43	0.72	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
12/15/2005 16:00	39	43	0.91	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
12/15/2005 17:00	39	48	0.81	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/15/2005 18:00	43	48	0.9	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/15/2005 19:00	38	48	0.79	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/15/2005 20:00	35	48	0.73	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/15/2005 21:00	33	48	0.69	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/15/2005 22:00	33	48	0.69	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/15/2005 23:00	28	48	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/16/2005 0:00	30	48	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/16/2005 1:00	22	48	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/16/2005 2:00	19	43	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/16/2005 3:00	21	43	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/16/2005 4:00	18	43	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/16/2005 5:00	15	43	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/16/2005 6:00	13	43	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/16/2005 7:00	14	43	0.33	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/16/2005 8:00	17	43	0.4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/16/2005 9:00	22	43	0.51	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/16/2005 10:00	27	43	0.63	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/16/2005 11:00	29	43	0.67	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/16/2005 12:00	33	43	0.77	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/16/2005 13:00	41	43	0.95	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/16/2005 14:00	42	43	0.98	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/16/2005 15:00	48	43	1.12	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/16/2005 16:00	55	43	1.28	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/16/2005 17:00	61	48	1.27	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/16/2005 18:00	67	48	1.4	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/16/2005 19:00	63	48	1.31	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/16/2005 20:00	59	48	1.23	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/16/2005 21:00	57	48	1.19	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/16/2005 22:00	52	48	1.08	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/16/2005 23:00	48	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/17/2005 0:00	43	48	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/17/2005 1:00	39	48	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/17/2005 2:00	37	43	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/17/2005 3:00	36	43	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/17/2005 4:00	34	43	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/17/2005 5:00	36	43	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/17/2005 6:00	30	43	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/17/2005 7:00	29	43	0.67	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/17/2005 8:00	33	43	0.77	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/17/2005 9:00	33	43	0.77	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/17/2005 10:00	35	43	0.81	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/17/2005 11:00	41	43	0.95	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/17/2005 12:00	38	43	0.88	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/17/2005 13:00	40	48	0.83	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/17/2005 14:00	37	48	0.77	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/17/2005 15:00	35	48	0.73	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/17/2005 16:00	36	48	0.75	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/17/2005 17:00	32	48	0.67	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/17/2005 18:00	31	48	0.65	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/17/2005 19:00	28	48	0.58	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/17/2005 20:00	24	48	0.5	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/17/2005 21:00	26	48	0.54	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/17/2005 22:00	33	48	0.69	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/17/2005 23:00	27	48	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/18/2005 0:00	29	48	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/18/2005 1:00	29	48	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/18/2005 2:00	32	43	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/18/2005 3:00	30	43	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/18/2005 4:00	27	43	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/18/2005 5:00	29	43	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/18/2005 6:00	28	43	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/18/2005 7:00	26	43	0.6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/18/2005 8:00	24	43	0.56	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/18/2005 9:00	26	43	0.6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/18/2005 10:00	27	43	0.63	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/18/2005 11:00	28	43	0.65	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/18/2005 12:00	26	43	0.6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/18/2005 13:00	28	48	0.58	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/18/2005 14:00	28	48	0.58	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/18/2005 15:00	33	48	0.69	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/18/2005 16:00	35	48	0.73	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/18/2005 17:00	35	48	0.73	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/18/2005 18:00	36	48	0.75	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/18/2005 19:00	35	48	0.73	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/18/2005 20:00	34	48	0.71	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/18/2005 21:00	30	48	0.63	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/18/2005 22:00	36	48	0.75	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/18/2005 23:00	33	48	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/19/2005 0:00	32	48	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/19/2005 1:00	27	48	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/19/2005 2:00	26	43	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/19/2005 3:00	24	43	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/19/2005 4:00	25	43	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/19/2005 5:00	27	43	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/19/2005 6:00	24	43	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/19/2005 7:00	24	43	0.56	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/19/2005 8:00	27	43	0.63	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/19/2005 9:00	35	43	0.81	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
12/19/2005 10:00	42	43	0.98	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
12/19/2005 11:00	43	43	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
12/19/2005 12:00	52	43	1.21	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/19/2005 13:00	59	43	1.37	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/19/2005 14:00	65	43	1.51	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/19/2005 15:00	68	43	1.58	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
12/19/2005 16:00	74	43	1.72	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
12/19/2005 17:00	72	48	1.5	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/19/2005 18:00	67	48	1.4	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/19/2005 19:00	61	48	1.27	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/19/2005 20:00	59	48	1.23	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/19/2005 21:00	55	48	1.15	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/19/2005 22:00	52	48	1.08	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/19/2005 23:00	44	48	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/20/2005 0:00	43	48	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/20/2005 1:00	39	48	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/20/2005 2:00	29	43	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/20/2005 3:00	23	43	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/20/2005 4:00	20	43	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/20/2005 5:00	19	43	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/20/2005 6:00	17	43	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/20/2005 7:00	18	43	0.42	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/20/2005 8:00	19	43	0.44	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/20/2005 9:00	23	43	0.53	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/20/2005 10:00	22	43	0.51	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/20/2005 11:00	29	43	0.67	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/20/2005 12:00	36	43	0.84	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/20/2005 13:00	40	43	0.93	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/20/2005 14:00	41	43	0.95	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/20/2005 15:00	40	43	0.93	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/20/2005 16:00	44	43	1.02	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/20/2005 17:00	41	48	0.85	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/20/2005 18:00	38	48	0.79	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/20/2005 19:00	36	48	0.75	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/20/2005 20:00	41	48	0.85	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/20/2005 21:00	42	48	0.88	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/20/2005 22:00	39	48	0.81	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/20/2005 23:00	37	48	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/21/2005 0:00	35	48	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/21/2005 1:00	34	48	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/21/2005 2:00	31	43	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/21/2005 3:00	27	43	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/21/2005 4:00	26	43	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/21/2005 5:00	23	43	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/21/2005 6:00	21	43	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/21/2005 7:00	19	43	0.44	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/21/2005 8:00	19	43	0.44	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/21/2005 9:00	21	43	0.49	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
12/21/2005 10:00	26	43	0.6	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
12/21/2005 11:00	29	43	0.67	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
12/21/2005 12:00	39	43	0.91	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/21/2005 13:00	45	43	1.05	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/21/2005 14:00	50	43	1.16	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/21/2005 15:00	52	43	1.21	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
12/21/2005 16:00	52	43	1.21	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
12/21/2005 17:00	57	48	1.19	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/21/2005 18:00	57	48	1.19	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/21/2005 19:00	54	48	1.13	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/21/2005 20:00	51	48	1.06	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/21/2005 21:00	48	48	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/21/2005 22:00	43	48	0.9	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/21/2005 23:00	48	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/22/2005 0:00	40	48	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/22/2005 1:00	36	48	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/22/2005 2:00	32	43	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/22/2005 3:00	32	43	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/22/2005 4:00	31	43	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/22/2005 5:00	31	43	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/22/2005 6:00	23	43	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/22/2005 7:00	18	43	0.42	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/22/2005 8:00	20	43	0.47	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/22/2005 9:00	26	43	0.6	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
12/22/2005 10:00	33	43	0.77	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
12/22/2005 11:00	35	43	0.81	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
12/22/2005 12:00	30	43	0.7	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/22/2005 13:00	29	43	0.67	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/22/2005 14:00	29	43	0.67	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
12/22/2005 15:00	41	43	0.95	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
12/22/2005 16:00	42	43	0.98	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
12/22/2005 17:00	44	48	0.92	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/22/2005 18:00	45	48	0.94	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/22/2005 19:00	45	48	0.94	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/22/2005 20:00	45	48	0.94	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/22/2005 21:00	41	48	0.85	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/22/2005 22:00	39	48	0.81	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/22/2005 23:00	36	48	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/23/2005 0:00	31	48	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/23/2005 1:00	28	48	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/23/2005 2:00	28	43	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/23/2005 3:00	25	43	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/23/2005 4:00	25	43	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/23/2005 5:00	22	43	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/23/2005 6:00	20	43	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/23/2005 7:00	14	43	0.33	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/23/2005 8:00	18	43	0.42	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/23/2005 9:00	22	43	0.51	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/23/2005 10:00	26	43	0.6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/23/2005 11:00	30	43	0.7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/23/2005 12:00	40	43	0.93	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/23/2005 13:00	40	43	0.93	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/23/2005 14:00	36	43	0.84	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/23/2005 15:00	36	43	0.84	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/23/2005 16:00	31	43	0.72	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/23/2005 17:00	31	48	0.65	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/23/2005 18:00	28	48	0.58	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/23/2005 19:00	29	48	0.6	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/23/2005 20:00	27	48	0.56	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/23/2005 21:00	29	48	0.6	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/23/2005 22:00	27	48	0.56	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/23/2005 23:00	25	48	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/24/2005 0:00	27	48	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/24/2005 1:00	25	48	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/24/2005 2:00	21	43	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/24/2005 3:00	18	43	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/24/2005 4:00	22	43	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/24/2005 5:00	20	43	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/24/2005 6:00	17	43	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/24/2005 7:00	16	43	0.37	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/24/2005 8:00	18	43	0.42	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/24/2005 9:00	17	43	0.4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/24/2005 10:00	21	43	0.49	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/24/2005 11:00	29	43	0.67	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/24/2005 12:00	33	43	0.77	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/24/2005 13:00	34	48	0.71	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/24/2005 14:00	34	48	0.71	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/24/2005 15:00	29	48	0.6	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/24/2005 16:00	30	48	0.63	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/24/2005 17:00	38	48	0.79	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/24/2005 18:00	45	48	0.94	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/24/2005 19:00	45	48	0.94	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/24/2005 20:00	44	48	0.92	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/24/2005 21:00	37	48	0.77	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/24/2005 22:00	33	48	0.69	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/24/2005 23:00	29	48	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/25/2005 0:00	25	48	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/25/2005 1:00	26	48	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/25/2005 2:00	25	43	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/25/2005 3:00	23	43	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/25/2005 4:00	21	43	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/25/2005 5:00	17	43	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/25/2005 6:00	17	43	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/25/2005 7:00	17	43	0.4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/25/2005 8:00	15	43	0.35	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/25/2005 9:00	14	43	0.33	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/25/2005 10:00	12	43	0.28	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/25/2005 11:00	18	43	0.42	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/25/2005 12:00	24	43	0.56	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/25/2005 13:00	28	48	0.58	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/25/2005 14:00	29	48	0.6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/25/2005 15:00	25	48	0.52	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/25/2005 16:00	27	48	0.56	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/25/2005 17:00	28	48	0.58	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/25/2005 18:00	29	48	0.6	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/25/2005 19:00	33	48	0.69	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/25/2005 20:00	33	48	0.69	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/25/2005 21:00	38	48	0.79	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/25/2005 22:00	38	48	0.79	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
12/25/2005 23:00	37	48	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/26/2005 0:00	37	48	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/26/2005 1:00	32	48	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/26/2005 2:00	34	43	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/26/2005 3:00	29	43	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/26/2005 4:00	25	43	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/26/2005 5:00	20	43	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/26/2005 6:00	19	43	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
12/26/2005 7:00	16	43	0.37	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
12/26/2005 8:00	19	43	0.44	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
12/26/2005 9:00	20	43	0.47	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
